47,Tue Feb 15 17:20:01 EST 2022,true,comp533\MyStandAloneTokenCounter.java,nameInDictionary,comp533.MyStandAloneTokenCounter,counter
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\MyStandAloneTokenCounter.java,nameInDictionary,QUIT,quit
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\MyStandAloneTokenCounter.java,nameInDictionary,SCAN,scan
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\MyStandAloneTokenCounter.java,nameInDictionary,counter,counter
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\MyStandAloneTokenCounter.java,nameInDictionary,line,line
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\MyStandAloneTokenCounter.java,nameInDictionary,tokens,tokens
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\MyStandAloneTokenCounter.java,nameInDictionary,tokenMap,token
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\MyStandAloneTokenCounter.java,nameInDictionary,tokenMap,map
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\MyStandAloneTokenCounter.java,nameInDictionary,token,token
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\MyStandAloneTokenCounter.java,nameInDictionary,count,count
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\MyStandAloneTokenCounter.java,nameInDictionary,result,result
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\MyStandAloneTokenCounter.java,nameInDictionary,args,args
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\MyStandAloneTokenCounter.java,nestedBlockDepth,2,1
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\MyStandAloneTokenCounter.java,methodBlockLimit,MyStandAloneTokenCounter,METHOD_DEF[11x1],2,1
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\Partitioner.java,tags,comp533.partitioner.Partitioner,@PartitionerClass
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\Partitioner.java,nameInDictionary,comp533.partitioner.Partitioner,comp
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\Partitioner.java,nameInDictionary,comp533.partitioner.Partitioner,partitioner
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\Partitioner.java,nameInDictionary,key,key
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\Partitioner.java,nameInDictionary,value,value
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\Partitioner.java,nameInDictionary,numOfPartitions,num
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\Partitioner.java,nameInDictionary,numOfPartitions,of
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\Partitioner.java,nameInDictionary,numOfPartitions,partitions
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,tags,comp533.partitioner.TokenCounterPartitioner,@PartitionerClass
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,nameInDictionary,comp533.partitioner.TokenCounterPartitioner,comp
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,nameInDictionary,comp533.partitioner.TokenCounterPartitioner,partitioner
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,nameInDictionary,comp533.partitioner.TokenCounterPartitioner,token
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,nameInDictionary,comp533.partitioner.TokenCounterPartitioner,counter
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,nameInDictionary,keyFirstChar,key
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,nameInDictionary,keyFirstChar,first
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,nameInDictionary,keyFirstChar,char
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,nameInDictionary,lowercaseKeyFirstChar,lowercase
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,nameInDictionary,lowercaseKeyFirstChar,key
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,nameInDictionary,lowercaseKeyFirstChar,first
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,nameInDictionary,lowercaseKeyFirstChar,char
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,nameInDictionary,maxPartitionSize,max
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,nameInDictionary,maxPartitionSize,partition
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,nameInDictionary,maxPartitionSize,size
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,nameInDictionary,key,key
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,nameInDictionary,value,value
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,nameInDictionary,numOfPartitions,num
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,nameInDictionary,numOfPartitions,of
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,nameInDictionary,numOfPartitions,partitions
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,publicMethodsOverride,[]
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,expectedMethodCall,java.lang.Character!toLowerCase:*->.*,Some method (getPartition:String;Integer;int->int),comp533.partitioner.TokenCounterPartitioner:[@PartitionerClass]
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,expectedMethodCall,java.lang.Character!isLetter:*->.*,Some method (getPartition:String;Integer;int->int),comp533.partitioner.TokenCounterPartitioner:[@PartitionerClass]
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,expectedMethodCall,java.lang.Math!floor:double->double,Some method (getPartition:String;Integer;int->int),comp533.partitioner.TokenCounterPartitioner:[@PartitionerClass]
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,expectedMethodCall,java.lang.Math!ceil:double->double,Some method (getPartition:String;Integer;int->int),comp533.partitioner.TokenCounterPartitioner:[@PartitionerClass]
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,expectedMethodCall,java.lang.String!charAt:int->char,Some method (getPartition:String;Integer;int->int),comp533.partitioner.TokenCounterPartitioner:[@PartitionerClass]
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,classHasAtLeastOneInterface,comp533.partitioner.TokenCounterPartitioner,No Tag
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\TokenCounterPartitioner.java,missingMethodCall,gradingTools.comp533s19.assignment0.AMapReduceTracer!tracePartitionAssigned:Object;Object;int;int->void,No method,comp533.partitioner.TokenCounterPartitioner:[@PartitionerClass]
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\TokenCounterPartitionerFactory.java,tags,comp533.partitioner.TokenCounterPartitionerFactory,@PartitionerFactory
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\TokenCounterPartitionerFactory.java,nameInDictionary,comp533.partitioner.TokenCounterPartitionerFactory,comp
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\TokenCounterPartitionerFactory.java,nameInDictionary,comp533.partitioner.TokenCounterPartitionerFactory,partitioner
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\TokenCounterPartitionerFactory.java,nameInDictionary,comp533.partitioner.TokenCounterPartitionerFactory,token
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\TokenCounterPartitionerFactory.java,nameInDictionary,comp533.partitioner.TokenCounterPartitionerFactory,counter
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\TokenCounterPartitionerFactory.java,nameInDictionary,comp533.partitioner.TokenCounterPartitionerFactory,factory
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\TokenCounterPartitionerFactory.java,nameInDictionary,partitioner,partitioner
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\TokenCounterPartitionerFactory.java,variableHasClassType,TokenCounterPartitioner,partitioner
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\TokenCounterPartitionerFactory.java,variableHasClassType,TokenCounterPartitioner,getPartitioner
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\TokenCounterPartitionerFactory.java,expectedGetter,Partitioner,@PartitionerClass,@PartitionerFactory
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\partitioner\TokenCounterPartitionerFactory.java,missingSetter,Partitioner,@PartitionerClass,@PartitionerFactory
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\reducer\Reducer.java,tags,comp533.reducer.Reducer,@ReducerClass
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\reducer\Reducer.java,nameInDictionary,comp533.reducer.Reducer,comp
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\reducer\Reducer.java,nameInDictionary,comp533.reducer.Reducer,reducer
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\reducer\Reducer.java,nameInDictionary,argList,arg
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\reducer\Reducer.java,nameInDictionary,argList,list
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\reducer\TokenCounterReducer.java,tags,comp533.reducer.TokenCounterReducer,@ReducerClass
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\reducer\TokenCounterReducer.java,nameInDictionary,comp533.reducer.TokenCounterReducer,comp
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\reducer\TokenCounterReducer.java,nameInDictionary,comp533.reducer.TokenCounterReducer,reducer
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\reducer\TokenCounterReducer.java,nameInDictionary,comp533.reducer.TokenCounterReducer,token
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\reducer\TokenCounterReducer.java,nameInDictionary,comp533.reducer.TokenCounterReducer,counter
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\reducer\TokenCounterReducer.java,nameInDictionary,map,map
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\reducer\TokenCounterReducer.java,nameInDictionary,keyValue,key
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\reducer\TokenCounterReducer.java,nameInDictionary,keyValue,value
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\reducer\TokenCounterReducer.java,nameInDictionary,key,key
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\reducer\TokenCounterReducer.java,nameInDictionary,value,value
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\reducer\TokenCounterReducer.java,nameInDictionary,sum,sum
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\reducer\TokenCounterReducer.java,nameInDictionary,argList,arg
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\reducer\TokenCounterReducer.java,nameInDictionary,argList,list
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\reducer\TokenCounterReducer.java,variableHasClassType,KeyValue,keyValue
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\reducer\TokenCounterReducer.java,publicMethodsOverride,[]
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\reducer\TokenCounterReducer.java,classHasAtLeastOneInterface,comp533.reducer.TokenCounterReducer,No Tag
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\reducer\TokenCounterReducerFactory.java,tags,comp533.reducer.TokenCounterReducerFactory,@ReducerFactory
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\reducer\TokenCounterReducerFactory.java,nameInDictionary,comp533.reducer.TokenCounterReducerFactory,comp
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\reducer\TokenCounterReducerFactory.java,nameInDictionary,comp533.reducer.TokenCounterReducerFactory,reducer
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\reducer\TokenCounterReducerFactory.java,nameInDictionary,comp533.reducer.TokenCounterReducerFactory,token
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\reducer\TokenCounterReducerFactory.java,nameInDictionary,comp533.reducer.TokenCounterReducerFactory,counter
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\reducer\TokenCounterReducerFactory.java,nameInDictionary,comp533.reducer.TokenCounterReducerFactory,factory
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\reducer\TokenCounterReducerFactory.java,nameInDictionary,reducer,reducer
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\reducer\TokenCounterReducerFactory.java,variableHasInterfaceType,Reducer,reducer
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\reducer\TokenCounterReducerFactory.java,variableHasInterfaceType,Reducer,getReducer
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\RunSpring22Assignment2Tests.java,nameInDictionary,comp533.RunSpring22Assignment2Tests,comp
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\RunSpring22Assignment2Tests.java,nameInDictionary,comp533.RunSpring22Assignment2Tests,run
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\RunSpring22Assignment2Tests.java,nameInDictionary,comp533.RunSpring22Assignment2Tests,spring
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\RunSpring22Assignment2Tests.java,nameInDictionary,comp533.RunSpring22Assignment2Tests,assignment
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\RunSpring22Assignment2Tests.java,nameInDictionary,comp533.RunSpring22Assignment2Tests,tests
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\RunSpring22Assignment2Tests.java,nameInDictionary,MAX_PRINTED_TRACES,max
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\RunSpring22Assignment2Tests.java,nameInDictionary,MAX_PRINTED_TRACES,printed
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\RunSpring22Assignment2Tests.java,nameInDictionary,MAX_PRINTED_TRACES,traces
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\RunSpring22Assignment2Tests.java,nameInDictionary,MAX_TRACES,max
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\RunSpring22Assignment2Tests.java,nameInDictionary,MAX_TRACES,traces
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\RunSpring22Assignment2Tests.java,nameInDictionary,TIME_OUT,time
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\RunSpring22Assignment2Tests.java,nameInDictionary,TIME_OUT,out
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\RunSpring22Assignment2Tests.java,nameInDictionary,args,args
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\SlaveInterface.java,tags,comp533.slave.SlaveInterface,@SlaveClass
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\SlaveInterface.java,nameInDictionary,comp533.slave.SlaveInterface,comp
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\SlaveInterface.java,nameInDictionary,comp533.slave.SlaveInterface,slave
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\SlaveInterface.java,nameInDictionary,comp533.slave.SlaveInterface,interface
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,tags,comp533.slave.TokenCounterSlave,@SlaveClass
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,nameInDictionary,comp533.slave.TokenCounterSlave,comp
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,nameInDictionary,comp533.slave.TokenCounterSlave,slave
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,nameInDictionary,comp533.slave.TokenCounterSlave,token
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,nameInDictionary,comp533.slave.TokenCounterSlave,counter
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,nameInDictionary,threadId,thread
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,nameInDictionary,threadId,id
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,nameInDictionary,keyValueList,key
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,nameInDictionary,keyValueList,value
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,nameInDictionary,keyValueList,list
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,nameInDictionary,model,model
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,nameInDictionary,boundedBuffer,bounded
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,nameInDictionary,boundedBuffer,buffer
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,nameInDictionary,consumedItem,consumed
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,nameInDictionary,consumedItem,item
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,nameInDictionary,reducer,reducer
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,nameInDictionary,list,list
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,nameInDictionary,reduceQueueList,reduce
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,nameInDictionary,reduceQueueList,queue
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,nameInDictionary,reduceQueueList,list
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,nameInDictionary,partitioner,partitioner
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,nameInDictionary,entry,entry
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,nameInDictionary,key,key
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,nameInDictionary,value,value
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,nameInDictionary,numOfPartitions,num
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,nameInDictionary,numOfPartitions,of
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,nameInDictionary,numOfPartitions,partitions
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,nameInDictionary,index,index
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,nameInDictionary,keyValue,key
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,nameInDictionary,keyValue,value
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,nameInDictionary,partiallyReducedMap,partially
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,nameInDictionary,partiallyReducedMap,reduced
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,nameInDictionary,partiallyReducedMap,map
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,nameInDictionary,tokencounterBarrier,barrier
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,nameInDictionary,originalMap,original
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,nameInDictionary,originalMap,map
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,nameInDictionary,reductionQueueList,reduction
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,nameInDictionary,reductionQueueList,queue
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,nameInDictionary,reductionQueueList,list
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,nameInDictionary,reductionQueue,reduction
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,nameInDictionary,reductionQueue,queue
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,nameInDictionary,keyValues,key
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,nameInDictionary,keyValues,values
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,nameInDictionary,joiner,joiner
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,nameNotInDictionary,tokencounterBarrier,tokencounter
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,variableHasInterfaceType,ModelInterface,model
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,variableHasClassType,KeyValue,consumedItem
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,variableHasInterfaceType,Reducer,reducer
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,variableHasClassType,TokenCounterPartitioner,partitioner
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,variableHasClassType,KeyValue,keyValue
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,variableHasClassType,TokenCounterBarrier,tokencounterBarrier
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,nestedBlockDepth,2,1
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,methodBlockLimit,TokenCounterSlave,METHOD_DEF[78x4],2,1
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,variableHasInterfaceType,Joiner,joiner
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,expectedSuperType,gradingTools.comp533s19.assignment0.AMapReduceTracer,@SlaveClass
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,methodAccessModifierMatched,splitReduction:java.util.Map->ArrayList,private,[comp533.slave.TokenCounterSlave],[private]
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,missingMethodCall,java.lang.Object!wait:->void,No method,comp533.slave.TokenCounterSlave:[@SlaveClass]
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,missingMethodCall,@ModelClass!getReductionQueueList:->java.util.List,No method,comp533.slave.TokenCounterSlave:[@SlaveClass]
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,missingMethodCall,@ModelClass!getKeyValueQueue:->java.util.concurrent.BlockingQueue,No method,comp533.slave.TokenCounterSlave:[@SlaveClass]
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,missingMethodCall,java.lang.Throwable!printStackTrace:->void,No method,comp533.slave.TokenCounterSlave:[@SlaveClass]
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,missingMethodCall,@ModelClass!getNumThreads:->int,No method,comp533.slave.TokenCounterSlave:[@SlaveClass]
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,missingMethodCall,java.lang.Object!notify:->void,No method,comp533.slave.TokenCounterSlave:[@SlaveClass]
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,publicMethodsDoNotOverride,[synchronized public  notifySlave:->void, public  splitBoundedBuffer:->void, public  reduceList:comp533.reducer.Reducer;java.util.List->java.util.Map, public  signalQuit:->void]
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,expectedSignature,run:->void,comp533.slave.TokenCounterSlave:[@SlaveClass]
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,expectedSignature,toString:->String,comp533.slave.TokenCounterSlave:[@SlaveClass]
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,expectedSignature,.*:->void,comp533.slave.TokenCounterSlave:[@SlaveClass]
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,classHasAtLeastOneInterface,comp533.slave.TokenCounterSlave,No Tag
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,classHasExactlyOneInterface,comp533.slave.TokenCounterSlave,No Tag
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,expectedMethodCall,@ReducerFactory!getReducer:->@ReducerClass,Some method (run:->void),comp533.slave.TokenCounterSlave:[@SlaveClass]
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,expectedMethodCall,java.util.ArrayList!add:*->.*,Some method (splitBoundedBuffer:->void),comp533.slave.TokenCounterSlave:[@SlaveClass]
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,expectedMethodCall,@KeyValueClass!getKey:->TypeParam0,Some method (splitBoundedBuffer:->void),comp533.slave.TokenCounterSlave:[@SlaveClass]
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,expectedMethodCall,java.util.AbstractCollection!add:*->.*,Some method (splitBoundedBuffer:->void),comp533.slave.TokenCounterSlave:[@SlaveClass]
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,expectedMethodCall,@BarrierClass!barrier:*->.*,Some method (run:->void),comp533.slave.TokenCounterSlave:[@SlaveClass]
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,expectedMethodCall,java.util.concurrent.ArrayBlockingQueue!take:->Object,Some method (splitBoundedBuffer:->void),comp533.slave.TokenCounterSlave:[@SlaveClass]
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,expectedMethodCall,@KeyValueClass!getValue:->TypeParam1,Some method (splitReduction:java.util.Map->ArrayList),comp533.slave.TokenCounterSlave:[@SlaveClass]
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,expectedMethodCall,java.util.AbstractList!add:*->.*,Some method (splitBoundedBuffer:->void),comp533.slave.TokenCounterSlave:[@SlaveClass]
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,expectedMethodCall,java.util.AbstractQueue!add:*->.*,Some method (splitBoundedBuffer:->void),comp533.slave.TokenCounterSlave:[@SlaveClass]
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,expectedMethodCall,java.util.List!add:*->.*,Some method (splitBoundedBuffer:->void),comp533.slave.TokenCounterSlave:[@SlaveClass]
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,expectedMethodCall,@JoinerClass!finished:*->.*,Some method (run:->void),comp533.slave.TokenCounterSlave:[@SlaveClass]
47,Tue Feb 15 17:20:01 EST 2022,true,comp533\slave\TokenCounterSlave.java,expectedMethodCall,@ReducerClass!reduce:*->.*,Some method (reduceList:comp533.reducer.Reducer;java.util.List->Map),comp533.slave.TokenCounterSlave:[@SlaveClass]
